"player_key","athlete_name","season","position","games","overall","round","pick","height","weight","pre_draft_ranking","pre_draft_position_ranking","pre_draft_grade","fumbles_rec_pg","fumbles_lost_pg","fumbles_fum_pg","interceptions_td_pg","interceptions_yds_pg","interceptions_int_pg","receiving_td_pg","receiving_yds_pg","receiving_rec_pg","rushing_td_pg","rushing_yds_pg","rushing_car_pg","receiving_long","rushing_long","receiving_avg","rushing_avg","nfl_player_id","nfl_name","nfl_rookie_season","avg_weekly_ppr","n_weeks"
"jack bohm squicciarini","Jack Bohm-Squicciarini",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.5,1.25,NA,NA,NA,13,NA,8.4,NA,NA,NA,NA,NA,NA
"jack donnelly","Jack Donnelly",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,1.25,NA,NA,NA,35,NA,13.6,NA,NA,NA,NA,NA,NA
"jack endries","Jack Endries",2025,"TE",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181818181818182,28.2727272727273,2.54545454545455,NA,NA,NA,54,NA,11.1071428571429,NA,NA,NA,NA,NA,NA
"jack ewell","Jack Ewell",2025,"TE",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.5,1,NA,NA,NA,8,NA,7.5,NA,NA,NA,NA,NA,NA
"jack larsen","Jack Larsen",2025,"TE",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,1,NA,NA,NA,24,NA,10,NA,NA,NA,NA,NA,NA
"jack neri","Jack Neri",2025,"TE",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,11.9,1.3,NA,NA,NA,33,NA,9.15384615384615,NA,NA,NA,NA,NA,NA
"jack pedersen","Jack Pedersen",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.2857142857143,1.57142857142857,NA,NA,NA,15,NA,6.54545454545455,NA,NA,NA,NA,NA,NA
"jack perozek","Jack Perozek",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.5,1,NA,NA,NA,12,NA,7.5,NA,NA,NA,NA,NA,NA
"jack van dorselaer","Jack Van Dorselaer",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,5.75,1.25,NA,NA,NA,7,NA,4.6,NA,NA,NA,NA,NA,NA
"jack velling","Jack Velling",2025,"TE",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272727272727273,32.6363636363636,3.27272727272727,NA,NA,NA,28,NA,9.97222222222222,NA,NA,NA,NA,NA,NA
"jackson acker","Jackson Acker",2025,"TE",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,11,1.33333333333333,0,6.11111111111111,1.66666666666667,24,12,8.25,3.66666666666667,NA,NA,NA,NA,NA
"jackson blee","Jackson Blee",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428571428571429,44.4285714285714,3.57142857142857,NA,NA,NA,63,NA,12.44,NA,NA,NA,NA,NA,NA
"jackson canaan","Jackson Canaan",2025,"TE",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26.25,2.75,NA,NA,NA,44,NA,9.54545454545454,NA,NA,NA,NA,NA,NA
"jackson conners mccarthy","Jackson Conners-McCarthy",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.6,2.8,0,-0.5,1.5,13,3,5.57142857142857,-0.333333333333333,NA,NA,NA,NA,NA
"jackson ford","Jackson Ford",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.71428571428571,1.14285714285714,NA,NA,NA,18,NA,8.5,NA,NA,NA,NA,NA,NA
"jackson gister","Jackson Gister",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,1,NA,NA,NA,11,NA,11,NA,NA,NA,NA,NA,NA
"jackson head","Jackson Head",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,24.4285714285714,2.14285714285714,NA,NA,NA,27,NA,11.4,NA,NA,NA,NA,NA,NA
"jackson kostmayer","Jackson Kostmayer",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.6666666666667,1.33333333333333,NA,NA,NA,21,NA,8.75,NA,NA,NA,NA,NA,NA
"jackson lowe","Jackson Lowe",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,9.625,1.375,NA,NA,NA,15,NA,7,NA,NA,NA,NA,NA,NA
"jackson mcgohan","Jackson McGohan",2025,"TE",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.6666666666667,1,NA,NA,NA,15,NA,11.6666666666667,NA,NA,NA,NA,NA,NA
"jackson pryor","Jackson Pryor",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,12.5,1,NA,NA,NA,24,NA,12.5,NA,NA,NA,NA,NA,NA
"jackson verdugo","Jackson Verdugo",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,14.4285714285714,1.42857142857143,NA,NA,NA,21,NA,10.1,NA,NA,NA,NA,NA,NA
"jackson west","Jackson West",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,22.6666666666667,2.33333333333333,NA,NA,NA,17,NA,9.71428571428571,NA,NA,NA,NA,NA,NA
"jackson worley","Jackson Worley",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,0.25,12.25,1.25,NA,NA,NA,13,NA,9.8,NA,NA,NA,NA,NA,NA
"jacob barrick","Jacob Barrick",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,11.5,1.5,NA,NA,NA,15,NA,7.66666666666667,NA,NA,NA,NA,NA,NA
"jacob harris","Jacob Harris",2025,"TE",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,18.2,1.9,NA,NA,NA,38,NA,9.57894736842105,NA,NA,NA,NA,NA,NA
"jacob jenkins","Jacob Jenkins",2025,"TE",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222222222222222,21.2222222222222,1.55555555555556,NA,NA,NA,43,NA,13.6428571428571,NA,NA,NA,NA,NA,NA
"jacob newell","Jacob Newell",2025,"TE",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.66666666666667,1.33333333333333,NA,NA,NA,5,NA,3.5,NA,NA,NA,NA,NA,NA
"jacob petersen","Jacob Petersen",2025,"TE",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,22.9166666666667,1.83333333333333,NA,NA,NA,28,NA,12.5,NA,NA,NA,NA,NA,NA
"jacob ritchie","Jacob Ritchie",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,13.6,1.2,0,-6,1,25,0,11.3333333333333,-6,NA,NA,NA,NA,NA
"jacob stewart","Jacob Stewart",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,17.5,1,NA,NA,NA,43,NA,17.5,NA,NA,NA,NA,NA,NA
"jacorey hyder","JaCorey Hyder",2025,"TE",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,27.625,2,NA,NA,NA,34,NA,13.8125,NA,NA,NA,NA,NA,NA
"jaden allen","Jaden Allen",2025,"TE",9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,0.111111111111111,20.7777777777778,2.11111111111111,NA,NA,NA,31,NA,9.8421052631579,NA,NA,NA,NA,NA,NA
"jaden fowler","Jaden Fowler",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,1,NA,NA,NA,23,NA,9,NA,NA,NA,NA,NA,NA
"jaden hamm","Jaden Hamm",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jaden platt","Jaden Platt",2025,"TE",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181818181818182,26.9090909090909,1.90909090909091,NA,NA,NA,34,NA,14.0952380952381,NA,NA,NA,NA,NA,NA
"jaden reddell","Jaden Reddell",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,1,NA,NA,NA,9,NA,9,NA,NA,NA,NA,NA,NA
"jaiden dozier","Jaiden Dozier",2025,"TE",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,18,1.75,0,-2,1,34,0,10.2857142857143,-2,NA,NA,NA,NA,NA
"jake appleget","Jake Appleget",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,9.5,1.16666666666667,NA,NA,NA,17,NA,8.14285714285714,NA,NA,NA,NA,NA,NA
"jake bruno","Jake Bruno",2025,"TE",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,13,1.33333333333333,0,48,1,16,48,9.75,48,NA,NA,NA,NA,NA
"jake cox","Jake Cox",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0.285714285714286,14.1428571428571,1.42857142857143,NA,NA,NA,42,NA,9.9,NA,NA,NA,NA,NA,NA
"jake johnson","Jake Johnson",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,24.8333333333333,2.66666666666667,NA,NA,NA,19,NA,9.3125,NA,NA,NA,NA,NA,NA
"jake kucera","Jake Kucera",2025,"TE",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,69,1,1,20,2,NA,NA,NA,14,NA,10,NA,NA,NA,NA,NA,NA
"jake norris","Jake Norris",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,NA,NA,NA,23,NA,23,NA,NA,NA,NA,NA,NA
"jake overman","Jake Overman",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,10.1428571428571,1.28571428571429,NA,NA,NA,14,NA,7.88888888888889,NA,NA,NA,NA,NA,NA
"jake scobey","Jake Scobey",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.5,1,NA,NA,NA,7,NA,4.5,NA,NA,NA,NA,NA,NA
"jake simpson","Jake Simpson",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jake tarwater","Jake Tarwater",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,1.25,0,1,1,14,1,10.4,1,NA,NA,NA,NA,NA
"jake taylor","Jake Taylor",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,1,NA,NA,NA,16,NA,10,NA,NA,NA,NA,NA,NA
"jake woods","Jake Woods",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,1,NA,NA,NA,18,NA,15,NA,NA,NA,NA,NA,NA
"jake young","Jake Young",2025,"TE",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,2,NA,NA,NA,12,NA,7.5,NA,NA,NA,NA,NA,NA
"jakobie hughes","Jakobie Hughes",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,9.33333333333333,1,NA,NA,NA,18,NA,9.33333333333333,NA,NA,NA,NA,NA,NA
"jaleel skinner","Jaleel Skinner",2025,"TE",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222222222222222,22.1111111111111,2.22222222222222,NA,NA,NA,33,NA,9.95,NA,NA,NA,NA,NA,NA
"jalen butler","Jalen Butler",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,9.83333333333333,1.5,NA,NA,NA,18,NA,6.55555555555556,NA,NA,NA,NA,NA,NA
"jalen hoffman","Jalen Hoffman",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jamari johnson","Jamari Johnson",2025,"TE",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,29.0909090909091,2.09090909090909,NA,NA,NA,56,NA,13.9130434782609,NA,NA,NA,NA,NA,NA
"jamauri chislom","Jamauri Chislom",2025,"TE",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.25,1.75,NA,NA,NA,17,NA,7,NA,NA,NA,NA,NA,NA
"james falk","James Falk",2025,"TE",3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,10,1,NA,NA,NA,20,NA,10,NA,NA,NA,NA,NA,NA
"jameson geers","Jameson Geers",2025,"TE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,0.333333333333333,17.1666666666667,2.16666666666667,0,0.5,1,25,1,7.92307692307692,0.5,NA,NA,NA,NA,NA
"jamie tremble","Jamie Tremble",2025,"TE",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"jared gibble","Jared Gibble",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA
"jaren bowling","Jaren Bowling",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.25,1.5,NA,NA,NA,13,NA,4.83333333333333,NA,NA,NA,NA,NA,NA
"jaren kanak","Jaren Kanak",2025,"TE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0,42.5833333333333,3.33333333333333,NA,NA,NA,48,NA,12.775,NA,NA,NA,NA,NA,NA
"jaron kelley","Jaron Kelley",2025,"TE",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,16.625,1.5,NA,NA,NA,24,NA,11.0833333333333,NA,NA,NA,NA,NA,NA
"jase skoglund","Jase Skoglund",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19.6,1.6,NA,NA,NA,32,NA,12.25,NA,NA,NA,NA,NA,NA
"jason fowler","Jason Fowler",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,2,NA,NA,NA,7,NA,7,NA,NA,NA,NA,NA,NA
"jason hoath jr","Jason Hoath Jr.",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,NA,NA,NA,8,NA,4,NA,NA,NA,NA,NA,NA
"jason jeffares","Jason Jeffares",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"javon charles","Javon Charles",2025,"TE",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,15.2222222222222,1.66666666666667,NA,NA,NA,19,NA,9.13333333333333,NA,NA,NA,NA,NA,NA
"javonte vereen","Javonte Vereen",2025,"TE",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,38.125,2.625,NA,NA,NA,50,NA,14.5238095238095,NA,NA,NA,NA,NA,NA
"jax markovich","Jax Markovich",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,7.6,1.4,NA,NA,NA,16,NA,5.42857142857143,NA,NA,NA,NA,NA,NA
"jaxson isaac","Jaxson Isaac",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,9.8,1.2,NA,NA,NA,17,NA,8.16666666666667,NA,NA,NA,NA,NA,NA
"jaxxon warren","Jaxxon Warren",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,47.5,3.5,NA,NA,NA,27,NA,13.5714285714286,NA,NA,NA,NA,NA,NA
"jay lindsey","Jay Lindsey",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1,1,NA,NA,NA,0,NA,-1,NA,NA,NA,NA,NA,NA
"jayden o rourke","Jayden O'Rourke",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,2,NA,NA,NA,17,NA,12.5,NA,NA,NA,NA,NA,NA
"jayden savoury","Jayden Savoury",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,1,NA,NA,NA,16,NA,16,NA,NA,NA,NA,NA,NA
"jaylin mobley","Jaylin Mobley",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.5,1,NA,NA,NA,4,NA,1.5,NA,NA,NA,NA,NA,NA
"jayvontay conner","Jayvontay Conner",2025,"TE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0.272727272727273,30.2727272727273,2.09090909090909,0,3.66666666666667,1,79,6,14.4782608695652,3.66666666666667,NA,NA,NA,NA,NA
"jed castles","Jed Castles",2025,"TE",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111111111111111,17.1111111111111,2.11111111111111,NA,NA,NA,40,NA,8.10526315789474,NA,NA,NA,NA,NA,NA
"jeffrey johnson","Jeffrey Johnson",2025,"TE",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,1,NA,NA,NA,20,NA,10,NA,NA,NA,NA,NA,NA
"jelani thurman","Jelani Thurman",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,16.8,1.4,NA,NA,NA,26,NA,12,NA,NA,NA,NA,NA,NA
"jency riley","Jency Riley",2025,"TE",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,20.5,2,NA,NA,NA,28,NA,10.25,NA,NA,NA,NA,NA,NA
"jeremiah franklin","Jeremiah Franklin",2025,"TE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0.166666666666667,40.75,4,NA,NA,NA,32,NA,10.1875,NA,NA,NA,NA,NA,NA
"jeremiah hasley","Jeremiah Hasley",2025,"TE",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272727272727273,35,2.81818181818182,NA,NA,NA,56,NA,12.4193548387097,NA,NA,NA,NA,NA,NA
"jeremiah scoby","Jeremiah Scoby",2025,"TE",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,1,0,9,1,9,9,9,9,NA,NA,NA,NA,NA
"jeron askren","Jeron Askren",2025,"TE",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,24.7777777777778,1.88888888888889,NA,NA,NA,75,NA,13.1176470588235,NA,NA,NA,NA,NA,NA
"jesse miller","Jesse Miller",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,0.142857142857143,20,2.57142857142857,0,5,1,17,5,7.77777777777778,5,NA,NA,NA,NA,NA
"jeter purdy","Jeter Purdy",2025,"TE",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,33.4545454545455,2.45454545454545,NA,NA,NA,33,NA,13.6296296296296,NA,NA,NA,NA,NA,NA
"jett carpenter","Jett Carpenter",2025,"TE",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,31.1666666666667,2.91666666666667,NA,NA,NA,44,NA,10.6857142857143,NA,NA,NA,NA,NA,NA
"jett runion","Jett Runion",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jett zabel","Jett Zabel",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA
"jewlyen roberts","Jewlyen Roberts",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,5,1,NA,NA,NA,9,NA,5,NA,NA,NA,NA,NA,NA
"jimmy casey","Jimmy Casey",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,9.6,1,NA,NA,NA,20,NA,9.6,NA,NA,NA,NA,NA,NA
"jj buchanan","JJ Buchanan",2025,"TE",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,35.1,2.2,NA,NA,NA,60,NA,15.9545454545455,NA,NA,NA,NA,NA,NA
"jj douglas","JJ Douglas",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"joe mcnab","Joe McNab",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,14.5,1.5,NA,NA,NA,23,NA,9.66666666666667,NA,NA,NA,NA,NA,NA
"joe royer","Joe Royer",2025,"TE",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,34.6666666666667,2.41666666666667,NA,NA,NA,73,NA,14.3448275862069,NA,NA,NA,NA,NA,NA
"joey bemis","Joey Bemis",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2,NA,NA,NA,13,NA,10,NA,NA,NA,NA,NA,NA
"joey schlaffer","Joey Schlaffer",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19,1,NA,NA,NA,19,NA,19,NA,NA,NA,NA,NA,NA
"joey wassler","Joey Wassler",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.7142857142857,1.71428571428571,NA,NA,NA,18,NA,8.58333333333333,NA,NA,NA,NA,NA,NA
"johans bars","Johans Bars",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0.25,13,1.25,NA,NA,NA,24,NA,10.4,NA,NA,NA,NA,NA,NA
"john condakes","John Condakes",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"john grant","John Grant",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,NA,NA,NA,5,NA,4,NA,NA,NA,NA,NA,NA
"john mcintyre","John McIntyre",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,13.7142857142857,1.57142857142857,NA,NA,NA,18,NA,8.72727272727273,NA,NA,NA,NA,NA,NA
"john morris","John Morris",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8.2,1.2,NA,NA,NA,17,NA,6.83333333333333,NA,NA,NA,NA,NA,NA
"john rogers","John Rogers",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,22.75,1.75,NA,NA,NA,26,NA,13,NA,NA,NA,NA,NA,NA
"johncarlos miller ii","Johncarlos Miller II",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.4,1.8,NA,NA,NA,17,NA,8.55555555555556,NA,NA,NA,NA,NA,NA
"johnmichael gyllenborg","Johnmichael Gyllenborg",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,36.1666666666667,4,NA,NA,NA,24,NA,9.04166666666667,NA,NA,NA,NA,NA,NA
"johnny pascuzzi","Johnny Pascuzzi",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,25,1.83333333333333,NA,NA,NA,29,NA,13.6363636363636,NA,NA,NA,NA,NA,NA
"jonathan echols","Jonathan Echols",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428571428571429,15.5714285714286,1.28571428571429,NA,NA,NA,24,NA,12.1111111111111,NA,NA,NA,NA,NA,NA
"jordan anderson","Jordan Anderson",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,3,0.2,5.2,1.4,6,20,4,3.71428571428571,NA,NA,NA,NA,NA
"jordan andrus","Jordan Andrus",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,1,NA,NA,NA,9,NA,9,NA,NA,NA,NA,NA,NA
"jordan collins","Jordan Collins",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA
"jordan dingle","Jordan Dingle",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.6666666666667,1.66666666666667,NA,NA,NA,33,NA,13.6,NA,NA,NA,NA,NA,NA
"jordan owens","Jordan Owens",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,7.8,1.2,NA,NA,NA,19,NA,6.5,NA,NA,NA,NA,NA,NA
"jordan washington","Jordan Washington",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,18.1666666666667,1.16666666666667,NA,NA,NA,32,NA,15.5714285714286,NA,NA,NA,NA,NA,NA
