"player_id","season","games","sacks_suffered_pg","sack_yards_lost_pg","sack_fumbles_pg","sack_fumbles_lost_pg","carries_pg","rushing_yards_pg","rushing_tds_pg","rushing_fumbles_pg","rushing_fumbles_lost_pg","rushing_first_downs_pg","rushing_epa_pg","rushing_2pt_conversions_pg","receptions_pg","targets_pg","receiving_yards_pg","receiving_tds_pg","receiving_fumbles_pg","receiving_fumbles_lost_pg","receiving_air_yards_pg","receiving_yards_after_catch_pg","receiving_first_downs_pg","receiving_epa_pg","receiving_2pt_conversions_pg","racr_pg","target_share_pg","air_yards_share_pg","wopr_pg","fumble_recovery_own_pg","fumble_recovery_yards_own_pg","fumble_recovery_tds_pg","penalties_pg","penalty_yards_pg"
"00-0038456",2025,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0
"00-0038498",2025,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,1,5
"00-0038547",2025,14,0,0,0,0,0,0,0,0,0,0,NA,0,1,1.64285714285714,9.42857142857143,0,0,0,11.7857142857143,5.85714285714286,0.5,0.260011189355282,0,2.03900103164809,0.0458144467595539,0.0403918680897006,0.0969959778021213,0,0,0,0.142857142857143,0.714285714285714
"00-0038558",2025,13,0,0,0,0,0,0,0,0,0,0,NA,0,2.38461538461538,3.30769230769231,28,0.0769230769230769,0.153846153846154,0.0769230769230769,18.6153846153846,17.6153846153846,1.23076923076923,1.12634675997386,0.0769230769230769,1.78622525970879,0.112016153615006,0.118620280631715,0.25105842686471,0,0,0,0.0769230769230769,0.769230769230769
"00-0038564",2025,10,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0.5,3.5
"00-0038589",2025,7,0,0,0,0,0,0,0,0,0,0,NA,0,0.857142857142857,1,6.14285714285714,0.142857142857143,0,0,3.85714285714286,3.42857142857143,0.285714285714286,0.361921197541621,0,0.871428571428571,0.0474136937975695,0.00577992691186976,0.0751664895346631,0,0,0,0.285714285714286,2.85714285714286
"00-0038590",2025,3,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0.333333333333333,3.33333333333333
"00-0038643",2025,6,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.166666666666667,0,0,0,0,0.333333333333333,0,0,-0.729447938269004,0,0,0.0043859649122807,0.00131233595800525,0.00749758253902473,0,0,0,0,0
"00-0038710",2025,9,0,0,0,0,0,0,0,0,0,0,NA,0,0.222222222222222,0.666666666666667,0.444444444444444,0,0.111111111111111,0,4.77777777777778,0.111111111111111,0,-0.621328383693859,0,0.333333333333332,0.0246653623734433,0.0193274263424832,0.0505272419999032,0.111111111111111,0.111111111111111,0,0.111111111111111,1.11111111111111
"00-0038720",2025,11,0,0,0,0,0,0,0,0,0,0,NA,0,1.36363636363636,1.81818181818182,12.7272727272727,0,0,0,6,10.0909090909091,0.545454545454545,0.10873290902565,0.0909090909090909,3.46,0.0666843049998131,0.0259332939358442,0.11817976325481,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.454545454545455
"00-0038735",2025,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0
"00-0038783",2025,7,0,0,0,0,0,0,0,0,0,0,NA,0,1,1.71428571428571,7,0.142857142857143,0,0,5.14285714285714,3.71428571428571,0.428571428571429,-0.170920866932387,0,0.744297719087636,0.045705658172384,0.0230580390049656,0.0846991145620518,0,0,0,0,0
"00-0038809",2025,3,0,0,0,0,0,0,0,0,0,0,NA,0,1,2,10,0,0,0,24.3333333333333,1.66666666666667,0.666666666666667,0.244426188631527,0,1.17424242424242,0.0827467218771565,0.13475108119533,0.218445839652466,0,0,0,0,0
"00-0038933",2025,14,0,0,0,0,0,0,0,0,0,0,NA,0,3.42857142857143,4.28571428571429,48.7142857142857,0.5,0.0714285714285714,0,40,20.8571428571429,2.42857142857143,3.56620820533774,0,1.16855005832895,0.14912936499893,0.198659310443874,0.362755564809107,0,0,0,0.142857142857143,1.21428571428571
"00-0038935",2025,13,0,0,0,0,0,0,0,0,0,0,NA,0,3.69230769230769,5,42.2307692307692,0.230769230769231,0,0,36,19.5384615384615,2.15384615384615,2.28137781530411,0,1.16356859041689,0.156933401034535,0.128016848965941,0.325011895827961,0,0,0,0.384615384615385,1.92307692307692
"00-0038996",2025,8,0,0,0,0,0.125,0.375,0,0,0,0,-0.6811154326424,0,4,5.5,61.125,0.75,0,0,25.125,43,2.75,4.89048460381674,0,8.94906921101774,0.189611175861176,0.0958314741608315,0.351498795704346,0,0,0,0.125,0.625
"00-0039041",2025,17,0,0,0,0,0,0,0,0,0,0,NA,0,1.76470588235294,2.17647058823529,17.7058823529412,0,0.0588235294117647,0.0588235294117647,8.70588235294118,12.2941176470588,0.882352941176471,0.0951788864486535,0,1.48902998236332,0.066584032213275,0.0348749181570486,0.124288491029847,0,0,0,0.176470588235294,1.23529411764706
"00-0039050",2025,8,0,0,0,0,0,0,0,0,0,0,NA,0,0.125,0.5,1.375,0,0,0,2,1.375,0.125,-0.298933108657366,0,0,0.0168687094559188,0.0126130582017675,0.0341322049251154,0,0,0,0.375,3.125
"00-0039065",2025,9,0,0,0,0,0,0,0,0,0,0,NA,0,4.44444444444444,5.44444444444444,54.3333333333333,0.333333333333333,0,0,30.7777777777778,30.4444444444444,2.55555555555556,4.0475380347501,0,1.83629216681848,0.184694696530127,0.174841413058407,0.399431033936076,0,0,0,0.111111111111111,0.555555555555556
"00-0039066",2025,13,0,0,0,0,0,0,0,0,0,0,NA,0,2.69230769230769,3.84615384615385,25.2307692307692,0.0769230769230769,0.0769230769230769,0,18.4615384615385,15.0769230769231,1.38461538461538,-0.8201531884957,0,1.59914891979458,0.137165693043863,0.130761713993232,0.297281739361057,0,0,0,0.0769230769230769,0.384615384615385
"00-0039074",2025,15,0,0,0,0,0,0,0,0,0,0,NA,0,1.6,2.2,13.8666666666667,0.2,0,0,8.66666666666667,9.13333333333333,0.8,0.36040069948261,0,2.59730158730159,0.0634799222523207,0.027350108505173,0.114364959332102,0,0,0,0.2,2.33333333333333
"00-0039144",2025,14,0,0,0,0,0,0,0,0,0,0,NA,0,1.78571428571429,2.35714285714286,18.6428571428571,0,0.0714285714285714,0,20.8571428571429,5.21428571428571,0.857142857142857,0.734180295690229,0,1.17047344934316,0.0826683158839543,0.0694147438809733,0.172592794542613,0,0,0,0.0714285714285714,0.357142857142857
"00-0039305",2025,5,0,0,0,0,0,0,0,0,0,0,NA,0,0.4,0.6,1.6,0,0,0,1.6,0.4,0.2,0.0567124760709707,0,0.666666666666665,0.0243039591315453,0.0056711590296496,0.0404257500180727,0,0,0,0.2,2
"00-0039338",2025,12,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0,0,-0.577183992718345,0,5.33333333333333,7.16666666666667,56.6666666666667,0.583333333333333,0,0,46.6666666666667,25.4166666666667,3,1.94562422109922,0.0833333333333333,1.58172779459996,0.233783463502966,0.250338668417697,0.525912263146836,0,0,0,0,0
"00-0039356",2025,12,0,0,0,0,0,0,0,0,0,0,NA,0,2.41666666666667,2.83333333333333,15.8333333333333,0.0833333333333333,0,0,13.6666666666667,7.16666666666667,0.666666666666667,0.401544982396506,0,2.89298384542287,0.0915680000100193,0.0534364196140252,0.174757493744847,0,0,0,0.0833333333333333,0.833333333333333
"00-0039359",2025,8,0,0,0,0,0.875,1.625,0,0,0,0.625,-1.04357019491727,0,1.875,2.625,11.375,0,0,0,5.625,7.875,0.5,0.111766648355115,0,4.44652777777778,0.0857864833967775,0.0212568222477333,0.14355950066858,0,0,0,0.25,1.25
"00-0039458",2025,5,0,0,0,0,0,0,0,0,0,0,NA,0,0.8,1,9.6,0,0,0,7.8,2,0.6,0.763076023184111,0,1.14583333333333,0.0385300949115816,0.0364188056734641,0.0832883063387971,0,0,0,0,0
"00-0039489",2025,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0
"00-0039530",2025,16,0,0,0,0,0,0,0,0,0,0,NA,0,0.5625,0.8125,5.625,0.0625,0,0,6.6875,2.0625,0.25,-0.0642722273827533,0,1.12424242424242,0.0251985489914313,0.0256021239694731,0.0557193102657781,0,0,0,0,0
"00-0039631",2025,2,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,3.5,0,0.5,0,-3,6.5,0,-0.175810501212254,0,0,0.0353598014888337,-0.0185046261565391,0.0400864639236732,0,0,0,0,0
"00-0039648",2025,11,0,0,0,0,0,0,0,0,0,0,NA,0,0.363636363636364,0.545454545454545,2.72727272727273,0.0909090909090909,0,0,2.09090909090909,1.45454545454545,0.272727272727273,-0.244226781505859,0,0.78125,0.0171720258351274,0.0123305918929115,0.0343894530777292,0,0,0,0.181818181818182,1.36363636363636
"00-0039686",2025,10,0,0,0,0,0,0,0,0,0,0,NA,0,0.2,0.3,1.8,0,0,0,1.8,0.4,0.2,0.947190069283049,0,1.69230769230769,0.0106704980842912,0.00610466260082629,0.0202790109470152,0,0,0,0.2,1.8
"00-0039737",2025,3,0,0,0,0,0,0,0,0,0,0,NA,0,1,1.66666666666667,6,0,0,0,8.66666666666667,2.33333333333333,0.333333333333333,0.00222554952294096,0,0.888888888888889,0.0520171286905567,0.0469930976847134,0.110920861415135,0,0,0,0,0
"00-0039754",2025,4,0,0,0,0,0,0,0,0,0,0,NA,0,0.25,0.25,1.5,0.25,0,0,1.5,0,0.25,1.71396795928013,0,1,0.0078125,0.0041782729805014,0.014643541086351,0,0,0,0.5,5
"00-0039793",2025,20,0,0,0,0,0.55,0.8,0.05,0,0,0.5,0.854825092777092,0,2.9,3.75,29.3,0.35,0.15,0,16.75,15.45,1.55,1.93194216903153,0,1.60231572332316,0.127250899543893,0.071509416720352,0.240932941020087,0.1,0.1,0,0.2,1
"00-0039824",2025,2,0,0,0,0,0,0,0,0,0,0,NA,0,0.5,0.5,2,0,0,0,-2,4,0.5,2.56564583489671,0,0,0.015625,-0.00833333333333335,0.0176041666666666,0,0,0,0,0
"00-0039847",2025,15,0,0,0,0,0,0,0,0,0,0,NA,0,3,4.93333333333333,35.2,0.333333333333333,0,0,41.0666666666667,12.4666666666667,1.66666666666667,0.588824744186885,0,0.829261944789459,0.172231323349477,0.166036583430045,0.374572593425248,0,0,0,0.2,1.66666666666667
"00-0039912",2025,9,0,0,0,0,0,0,0,0,0,0,NA,0,1.22222222222222,1.44444444444444,12.6666666666667,0.111111111111111,0,0,11.7777777777778,7,0.555555555555556,0.403894515860884,0,2.05571157565838,0.0680030252398673,0.0625339692786529,0.145778316354858,0,0,0,0.444444444444444,3.22222222222222
"00-0040058",2025,4,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.25,0,0,0,0,2,0,0,-0.555433336994611,0,0,0.0208333333333333,0.015625,0.0421875,0,0,0,0.5,5
"00-0040126",2025,18,0,0,0,0,0.0555555555555556,-0.111111111111111,0,0,0,0,-0.872515333816409,0,3.88888888888889,5.94444444444444,50.3333333333333,0.333333333333333,0,0,58.8333333333333,16.6111111111111,2.5,2.76795467614558,0.0555555555555556,0.969972333847094,0.178979490506068,0.1810588761567,0.395210449068792,0,0,0,0.277777777777778,1.94444444444444
"00-0040128",2025,17,0,0,0,0,0.352941176470588,0.470588235294118,0.0588235294117647,0.0588235294117647,0,0.235294117647059,-0.867470949218842,0,4.47058823529412,6.58823529411765,48.0588235294118,0.235294117647059,0,0,35.4117647058824,27.8823529411765,2.47058823529412,0.927668776262027,0,1.81836642139301,0.214844048756975,0.146853501253771,0.425063524013102,0.0588235294117647,0.117647058823529,0,0.176470588235294,1.76470588235294
"00-0040187",2025,15,0,0,0,0,0.0666666666666667,0.0666666666666667,0,0,0,0.0666666666666667,1.78429224726278,0,1.26666666666667,1.73333333333333,11.4,0.133333333333333,0,0,5.86666666666667,7.2,0.6,0.170807509990742,0,1.77638342418307,0.0619093796827176,0.0314356159155923,0.114869000664991,0,0,0,0.266666666666667,2.66666666666667
"00-0040189",2025,16,0,0,0,0,0,0,0,0,0,0,NA,0,3.25,4.5,43.375,0.1875,0.0625,0.0625,39.9375,14.75,1.875,1.21282419008835,0,1.19712544969728,0.141459704141969,0.160546007116974,0.324571761194835,0,0,0,0.125,1.25
"00-0040194",2025,14,0,0,0,0,0,0,0,0,0,0,NA,0,1.14285714285714,1.35714285714286,13.3571428571429,0.214285714285714,0,0,9.92857142857143,6.5,0.928571428571429,1.14101994506872,0,1.75544871794872,0.0524809194141492,0.045882008752713,0.110838785248123,0,0,0,0.285714285714286,2.14285714285714
"00-0040225",2025,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0
"00-0040244",2025,1,0,0,0,0,0,0,0,0,0,0,NA,0,2,2,10,0,0,0,5,5,0,0.186369166476652,0,2,0.0740740740740741,0.0177304964539007,0.123522458628842,0,0,0,1,5
"00-0040363",2025,3,0,0,0,0,0,0,0,0,0,0,NA,0,1.33333333333333,1.33333333333333,11.6666666666667,0,0,0,4,7.66666666666667,1,2.65962577739265,0,2.4375,0.0468253968253968,0.0172538995555814,0.0823158249270023,0,0,0,0,0
"00-0040488",2025,3,0,0,0,0,0,0,0,0,0,0,NA,0,0.333333333333333,0.333333333333333,1,0,0,0,-1,2,0,-0.223862133920193,0,0,0.0196078431372549,-0.0196078431372549,0.0156862745098039,0,0,0,0,0
"00-0040509",2025,6,0,0,0,0,0,0,0,0,0,0,NA,0,0.333333333333333,0.5,2.33333333333333,0,0,0,1.83333333333333,1.5,0.166666666666667,0.173821079311895,0,1.31666666666667,0.0166666666666667,0.0134680134680135,0.0344276094276095,0.166666666666667,0.166666666666667,0,0.333333333333333,1.66666666666667
"00-0040584",2025,16,0,0,0,0,0,0,0,0,0,0,NA,0,2.75,3.4375,22.3125,0.125,0,0,18.9375,9.9375,1.0625,0.239654926609231,0,1.32762768702627,0.106503235848698,0.080492337034028,0.216099489696867,0,0,0,0.125,0.625
"00-0040628",2025,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,2,3,0,0,0,10,0,0,-0.841750696999952,0,0.3,0.2,0.37037037037037,0.559259259259259,1,1,0,0,0
"00-0040663",2025,16,0,0,0,0,0.4375,0.8125,0.0625,0.0625,0.0625,0.1875,-0.252979558210687,0,4.5,6.6875,45.6875,0.375,0,0,40.375,22,2,0.0875094102886881,0,1.98988245155532,0.218433753993671,0.18652515282571,0.458218237968504,0,0.0625,0,0.3125,1.875
"00-0040736",2025,13,0,0,0,0,0,0,0,0,0,0,NA,0,3.38461538461538,5,28.3846153846154,0.0769230769230769,0,0,28.8461538461538,10.2307692307692,1.76923076923077,0.745850056263207,0.0769230769230769,0.964799684282504,0.172047001110277,0.137946518331763,0.354633064497649,0.0769230769230769,0.0769230769230769,0,0.153846153846154,0.769230769230769
"00-0040737",2025,13,0,0,0,0,0.0769230769230769,0,0,0,0,0,-1.54939064750215,0,0.923076923076923,2.38461538461538,19.2307692307692,0.230769230769231,0,0,42.6153846153846,3.30769230769231,0.769230769230769,0.315279275846388,0,0.381832129214353,0.0664847050084285,0.114999066035816,0.180226403737714,0,0,0,0.153846153846154,1.15384615384615
"00-0040739",2025,13,0,0,0,0,0,0,0,0,0,0,NA,0,1.15384615384615,2,13.7692307692308,0.0769230769230769,0.0769230769230769,0.0769230769230769,16.9230769230769,6,0.538461538461538,-1.24914663761827,0,1.24200672284854,0.0786042825093888,0.0842104330226233,0.176853726879919,0,0,0,0.0769230769230769,0.384615384615385
