player_id,player_display_name,season,games,overall,round,pick,height,weight,pre_draft_ranking,pre_draft_position_ranking,pre_draft_grade,carries_pg,rushing_yards_pg,rushing_tds_pg,receptions_pg,receiving_yards_pg,receiving_tds_pg,fumble_recovery_own_pg,rushing_fumbles_lost_pg,rushing_fumbles_pg,target_fp_ppr,target_games,college_flag
00-0032128,Chris Conley,2015,14,76,3,12,74,211,128,20,61,0,0,0,1.64285714285714,17.2142857142857,0.142857142857143,0,0,0,5.93529411764706,17,0
00-0032128,Chris Conley,2016,17,76,3,12,74,211,128,20,61,0,0,0,2.70588235294118,32.2941176470588,0,0,0,0,5.7,5,0
00-0032128,Chris Conley,2017,5,76,3,12,74,211,128,20,61,0,0,0,2.2,35,0,0,0,0,5.07777777777778,18,0
00-0032128,Chris Conley,2018,18,76,3,12,74,211,128,20,61,0,0,0,1.77777777777778,18.5555555555556,0.277777777777778,0.0555555555555556,0,0,9.78125,16,0
00-0032128,Chris Conley,2019,16,76,3,12,74,211,128,20,61,0,0,0,2.9375,48.4375,0.3125,0,0,0,6.93571428571429,14,0
00-0032128,Chris Conley,2020,14,76,3,12,74,211,128,20,61,0,0,0,2.85714285714286,33.6428571428571,0.142857142857143,0,0,0,4.61428571428571,14,0
00-0032128,Chris Conley,2021,14,76,3,12,74,211,128,20,61,0.0714285714285714,0.214285714285714,0,1.57142857142857,23.0714285714286,0.142857142857143,0,0,0,2.15,4,0
00-0032128,Chris Conley,2022,4,76,3,12,74,211,128,20,61,0,0,0,1,11.5,0,0,0,0,5.13333333333333,3,0
00-0032160,Tyrell Williams,2015,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,22.5,0.25,0,0,0,13.55625,16,0
00-0032160,Tyrell Williams,2016,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4.3125,66.1875,0.4375,0,0,0,8.6125,16,0
00-0032160,Tyrell Williams,2017,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.6875,45.5,0.25,0,0,0,9.12352941176471,17,0
00-0032160,Tyrell Williams,2018,17,NA,NA,NA,NA,NA,NA,NA,NA,0.117647058823529,0.882352941176471,0,2.82352941176471,44.4705882352941,0.294117647058824,0.117647058823529,0,0,11.0076923076923,13,0
00-0032166,Sammie Coates,2016,17,87,3,23,73,212,72,12,77,0.235294117647059,0.823529411764706,0,1.35294117647059,27.5882352941176,0.117647058823529,0,0,0,1.85714285714286,7,0
00-0032166,Sammie Coates,2017,7,87,3,23,73,212,72,12,77,0,0,0,0.857142857142857,10,0,0,0,0,0.55,4,0
00-0032170,Rashad Greene,2015,9,139,5,3,71,182,73,13,77,0,0,0,2.11111111111111,10.3333333333333,0.222222222222222,0.111111111111111,0,0,1.025,8,0
00-0032200,Ty Montgomery,2015,6,94,3,30,72,221,107,16,68,0.5,2.33333333333333,0,2.5,22.6666666666667,0.333333333333333,0,0,0,9.96111111111111,18,0
00-0032200,Ty Montgomery,2016,18,94,3,30,72,221,107,16,68,5.66666666666667,30.4444444444444,0.277777777777778,3,23.6111111111111,0,0,0.0555555555555556,0.0555555555555556,11.45,8,0
00-0032200,Ty Montgomery,2017,8,94,3,30,72,221,107,16,68,8.875,34.125,0.375,2.875,21.625,0.125,0,0,0,5.23571428571429,14,0
00-0032200,Ty Montgomery,2018,14,94,3,30,72,221,107,16,68,2.92857142857143,13.4285714285714,0.0714285714285714,1.78571428571429,16.7857142857143,0,0.0714285714285714,0,0.0714285714285714,2.15333333333333,15,0
00-0032200,Ty Montgomery,2019,15,94,3,30,72,221,107,16,68,2.13333333333333,6.86666666666667,0,0.866666666666667,6,0,0,0,0,3.9,5,0
00-0032200,Ty Montgomery,2020,5,94,3,30,72,221,107,16,68,4.6,23,0,0.8,8,0,0,0,0,2.13571428571429,14,0
00-0032200,Ty Montgomery,2021,14,94,3,30,72,221,107,16,68,1.07142857142857,3.14285714285714,0,1.14285714285714,6.78571428571429,0,0,0,0,10.3,1,0
00-0032208,Phillip Dorsett,2015,11,29,1,29,70,185,27,6,88,0.272727272727273,1.54545454545455,0,1.63636363636364,20.4545454545455,0.0909090909090909,0.0909090909090909,0,0,6.5866666666666696,15,0
00-0032208,Phillip Dorsett,2016,15,29,1,29,70,185,27,6,88,0.133333333333333,0.666666666666667,0,2.2,35.2,0.133333333333333,0.0666666666666667,0,0,3.00769230769231,13,0
00-0032208,Phillip Dorsett,2017,13,29,1,29,70,185,27,6,88,0.0769230769230769,0.538461538461538,0,1.07692307692308,18.7692307692308,0,0,0,0,8.14615384615385,13,0
00-0032208,Phillip Dorsett,2018,13,29,1,29,70,185,27,6,88,0.307692307692308,2.23076923076923,0,2.84615384615385,27.6923076923077,0.384615384615385,0,0,0,8.53333333333333,12,0
00-0032208,Phillip Dorsett,2021,5,29,1,29,70,185,27,6,88,0.2,0,0,1.4,22,0,0,0,0,3.44666666666667,15,0
00-0032208,Phillip Dorsett,2022,15,29,1,29,70,185,27,6,88,0,0,0,1.33333333333333,17.1333333333333,0.0666666666666667,0,0,0,0,2,0
00-0032211,Tyler Lockett,2015,18,69,3,5,70,182,52,10,82,0.277777777777778,1.11111111111111,0,3.05555555555556,43,0.388888888888889,0,0,0,8.27333333333333,15,0
00-0032211,Tyler Lockett,2016,15,69,3,5,70,182,52,10,82,0.4,7.6,0.0666666666666667,2.73333333333333,39.8,0.0666666666666667,0,0,0,7.76875,16,0
00-0032211,Tyler Lockett,2017,16,69,3,5,70,182,52,10,82,0.625,3.625,0,2.8125,34.6875,0.125,0,0,0,14.0235294117647,17,0
00-0032211,Tyler Lockett,2018,17,69,3,5,70,182,52,10,82,0.764705882352941,4.05882352941176,0,3.58823529411765,63.8235294117647,0.588235294117647,0,0,0,15.2222222222222,18,0
00-0032211,Tyler Lockett,2019,18,69,3,5,70,182,52,10,82,0.222222222222222,-0.277777777777778,0,5.27777777777778,69.7222222222222,0.5,0,0,0,15.9823529411765,17,0
00-0032211,Tyler Lockett,2020,17,69,3,5,70,182,52,10,82,0,0,0,6,64.5294117647059,0.588235294117647,0,0,0,15.0875,16,0
00-0032211,Tyler Lockett,2021,16,69,3,5,70,182,52,10,82,0.125,0.5625,0,4.5625,73.4375,0.5,0,0,0,14.6588235294118,17,0
00-0032211,Tyler Lockett,2022,17,69,3,5,70,182,52,10,82,0,0,0,5.29411764705882,63.0588235294118,0.529411764705882,0,0,0,11.9058823529412,17,0
00-0032211,Tyler Lockett,2023,17,69,3,5,70,182,52,10,82,0,0,0,4.64705882352941,52.5882352941176,0.294117647058824,0,0,0,7.11764705882353,17,0
00-0032211,Tyler Lockett,2024,17,69,3,5,70,182,52,10,82,0,0,0,2.88235294117647,35.2941176470588,0.117647058823529,0,0,0,3.94705882352941,17,0
00-0032218,Dorial Green-Beckham,2015,14,40,2,8,77,237,59,11,80,0,0,0,2.28571428571429,39.2142857142857,0.285714285714286,0,0,0,6.22857142857143,14,0
00-0032355,Chester Rogers,2016,14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.35714285714286,19.5,0,0,0,0,5.82,10,0
00-0032355,Chester Rogers,2017,10,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.8,0,2.3,28.4,0.1,0,0,0,7.42777777777778,18,0
00-0032355,Chester Rogers,2018,18,NA,NA,NA,NA,NA,NA,NA,NA,0.0555555555555556,-0.222222222222222,0,3.44444444444444,31.1666666666667,0.111111111111111,0.0555555555555556,0,0,4.77,10,0
00-0032355,Chester Rogers,2021,17,NA,NA,NA,NA,NA,NA,NA,NA,0.0588235294117647,0.529411764705882,0,1.82352941176471,17.8823529411765,0.0588235294117647,0.176470588235294,0,0,0,3,0
00-0032362,Maurice Harris,2016,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.14285714285714,9.42857142857143,0,0,0,0,4.05,4,0
00-0032362,Maurice Harris,2017,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,15.5,0.25,0,0,0,5.4,11,0
00-0032385,Sterling Shepard,2016,17,40,2,9,70,194,61,9,79,0.176470588235294,1.82352941176471,0,4.05882352941176,43.8823529411765,0.470588235294118,0,0,0,13.1363636363636,11,0
00-0032385,Sterling Shepard,2017,11,40,2,9,70,194,61,9,79,0.363636363636364,0.363636363636364,0,5.36363636363636,66.4545454545455,0.181818181818182,0.0909090909090909,0,0,11.40625,16,0
00-0032385,Sterling Shepard,2018,16,40,2,9,70,194,61,9,79,0.1875,2.0625,0,4.125,54.5,0.25,0,0,0,14.18,10,0
00-0032385,Sterling Shepard,2019,10,40,2,9,70,194,61,9,79,0.6,7.2,0,5.7,57.6,0.3,0,0,0,13.5416666666667,12,0
00-0032385,Sterling Shepard,2020,12,40,2,9,70,194,61,9,79,0.5,4.08333333333333,0.0833333333333333,5.5,54.6666666666667,0.25,0,0,0,11.1,7,0
00-0032385,Sterling Shepard,2021,7,40,2,9,70,194,61,9,79,0.142857142857143,-1.28571428571429,0,5.14285714285714,52.2857142857143,0.142857142857143,0,0,0,11.4666666666667,3,0
00-0032385,Sterling Shepard,2023,10,40,2,9,70,194,61,9,79,0.1,0.6,0,1,5.7,0.1,0,0,0,6.17692307692308,13,0
00-0032385,Sterling Shepard,2024,13,40,2,9,70,194,61,9,79,0.615384615384615,5.30769230769231,0,2.46153846153846,25.6923076923077,0.0769230769230769,0,0,0,6.30769230769231,13,0
00-0032398,Chris Moore,2016,14,107,4,9,73,206,46,7,82,0.214285714285714,1.35714285714286,0,0.5,3.28571428571429,0,0,0,0,4.60769230769231,13,0
00-0032398,Chris Moore,2017,13,107,4,9,73,206,46,7,82,0.153846153846154,-0.692307692307692,0,1.38461538461538,19.0769230769231,0.230769230769231,0.153846153846154,0,0,2.89375,16,0
00-0032398,Chris Moore,2018,16,107,4,9,73,206,46,7,82,0.3125,1.0625,0,1.1875,12.25,0.0625,0,0,0,0.6375,8,0
00-0032398,Chris Moore,2019,8,107,4,9,73,206,46,7,82,0.125,0,0,0.375,2.625,0,0,0,0,0,2,0
00-0032398,Chris Moore,2021,10,107,4,9,73,206,46,7,82,0,0,0,2.1,22.7,0.2,0,0,0,7.67333333333333,15,0
00-0032398,Chris Moore,2022,15,107,4,9,73,206,46,7,82,0.2,0.2,0,3.2,36.5333333333333,0.133333333333333,0,0,0,4.55333333333333,15,0
00-0032423,Trevor Davis,2016,9,163,5,24,73,188,226,32,48,0,0,0,0.333333333333333,2.66666666666667,0.111111111111111,0,0,0,0.886666666666667,15,0
00-0032423,Trevor Davis,2017,15,163,5,24,73,188,226,32,48,0.133333333333333,0.866666666666667,0,0.333333333333333,4.66666666666667,0,0,0,0,0,2,0
00-0032464,Kalif Raymond,2016,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.25,0,0,0.2625,8,0
00-0032464,Kalif Raymond,2019,10,NA,NA,NA,NA,NA,NA,NA,NA,0.1,-0.5,0,1,21.5,0.2,0,0,0,1.7125,16,0
00-0032464,Kalif Raymond,2020,16,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,-0.1875,0,0.5625,11.6875,0,0,0,0,8.275,16,0
00-0032464,Kalif Raymond,2021,16,NA,NA,NA,NA,NA,NA,NA,NA,0.25,1.75,0,3,36,0.25,0,0,0,6.83529411764706,17,0
00-0032464,Kalif Raymond,2022,17,NA,NA,NA,NA,NA,NA,NA,NA,0.411764705882353,2.11764705882353,0,2.76470588235294,36.2352941176471,0,0.117647058823529,0,0,5.72941176470588,17,0
00-0032464,Kalif Raymond,2023,17,NA,NA,NA,NA,NA,NA,NA,NA,0.411764705882353,4.41176470588235,0,2.05882352941176,28.7647058823529,0.0588235294117647,0.0588235294117647,0,0,4.86153846153846,13,0
00-0032464,Kalif Raymond,2024,13,NA,NA,NA,NA,NA,NA,NA,NA,0.153846153846154,0,0,1.53846153846154,19.3846153846154,0.153846153846154,0,0,0,4.45333333333333,15,0
00-0032475,Tanner McEvoy,2016,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.9,14,0.2,0,0,0,1.23,10,0
00-0032475,Tanner McEvoy,2017,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,11.3,0,0,0,0,0,1,0
00-0032543,Alex Erickson,2016,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.375,4.4375,0,0.1875,0,0,2.35,16,0
00-0032543,Alex Erickson,2017,16,NA,NA,NA,NA,NA,NA,NA,NA,0.3125,1,0,0.75,11.25,0.0625,0.25,0,0,2.43125,16,0
00-0032543,Alex Erickson,2018,16,NA,NA,NA,NA,NA,NA,NA,NA,0.1875,1.375,0,1.25,10.4375,0,0,0,0,6.265,16,0
00-0032543,Alex Erickson,2019,16,NA,NA,NA,NA,NA,NA,NA,NA,0.3125,2.0625,0,2.6875,33.0625,0,0.0625,0,0,1.5375,16,0
00-0032543,Alex Erickson,2020,16,NA,NA,NA,NA,NA,NA,NA,NA,0.3125,0.4375,0,0.75,8.6875,0,0,0.0625,0.0625,0.5,17,0
00-0032543,Alex Erickson,2021,17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.176470588235294,3.23529411764706,0,0,0,0,0,2,0
00-0032543,Alex Erickson,2023,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,29,0.125,0.125,0,0,0,3,0
00-0032626,Geronimo Allison,2016,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.7,26.7,0.2,0,0,0,3.85833333333333,12,0
00-0032626,Geronimo Allison,2017,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.91666666666667,21.0833333333333,0,0,0,0,12.46,5,0
00-0032626,Geronimo Allison,2018,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,60.6,0.4,0,0,0,4.72352941176471,17,0
00-0032659,Roger Lewis,2016,11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.636363636363636,8.81818181818182,0.181818181818182,0,0,0,5.97333333333333,15,0
00-0032688,Robbie Chosen,2016,14,NA,NA,NA,NA,NA,NA,NA,NA,0.214285714285714,3,0,3,41.9285714285714,0.142857142857143,0,0,0,12.5,16,0
00-0032688,Robbie Chosen,2017,16,NA,NA,NA,NA,NA,NA,NA,NA,0.1875,0.5625,0,3.9375,58.8125,0.4375,0,0,0,11.1714285714286,14,0
00-0032688,Robbie Chosen,2018,14,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,-0.571428571428571,0,3.57142857142857,53.7142857142857,0.428571428571429,0,0,0,10.14375,16,0
00-0032688,Robbie Chosen,2019,16,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,0.25,0,3.25,48.6875,0.3125,0,0,0,14.00625,16,0
00-0032688,Robbie Chosen,2020,16,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.9375,0,5.9375,68.5,0.1875,0,0,0,8.14705882352941,17,0
00-0032688,Robbie Chosen,2021,17,NA,NA,NA,NA,NA,NA,NA,NA,0.176470588235294,2.11764705882353,0,3.11764705882353,30.5294117647059,0.294117647058824,0,0,0,4.35,12,0
00-0032688,Robbie Chosen,2022,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.66666666666667,23.5,0.0833333333333333,0,0,0,3.76666666666667,6,0
00-0032688,Robbie Chosen,2023,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.666666666666667,21,0.166666666666667,0,0,0,1.5,1,0
00-0032724,Bryce Treggs,2016,6,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,1.16666666666667,0,0.5,13.3333333333333,0,0,0,0,2.25,6,0
00-0032760,Josh Doctson,2017,15,22,1,22,74,202,15,2,91,0.0666666666666667,-0.933333333333333,0,2.33333333333333,33.4666666666667,0.4,0,0,0,7.28,15,0
00-0032765,Michael Thomas,2016,15,47,2,16,75,212,37,5,86,0,0,0,6.13333333333333,75.8,0.6,0.133333333333333,0,0,17.0611111111111,18,0
00-0032765,Michael Thomas,2017,18,47,2,16,75,212,37,5,86,0,0,0,6.61111111111111,81.1666666666667,0.388888888888889,0,0,0,19.9,18,0
00-0032765,Michael Thomas,2018,18,47,2,16,75,212,37,5,86,0,0,0,7.83333333333333,89.5555555555556,0.555555555555556,0.0555555555555556,0,0,22.8588235294118,17,0
00-0032765,Michael Thomas,2019,17,47,2,16,75,212,37,5,86,0.0588235294117647,-0.529411764705882,0,9.17647058823529,105.588235294118,0.529411764705882,0,0,0,11.3555555555556,9,0
00-0032775,Demarcus Robinson,2016,7,126,4,28,73,203,245,38,44,0,0,0,0,0,0,0,0,0,5.26363636363636,11,0
00-0032775,Demarcus Robinson,2017,11,126,4,28,73,203,245,38,44,0,0,0,2.27272727272727,24.4545454545455,0.0909090909090909,0,0,0,5.23333333333333,15,0
00-0032775,Demarcus Robinson,2018,15,126,4,28,73,203,245,38,44,0,0,0,1.53333333333333,21,0.266666666666667,0,0,0,6.31764705882353,17,0
00-0032775,Demarcus Robinson,2019,17,126,4,28,73,203,245,38,44,0,0,0,2.05882352941176,28.4705882352941,0.235294117647059,0,0,0,6.59411764705882,17,0
00-0032775,Demarcus Robinson,2020,17,126,4,28,73,203,245,38,44,0,0,0,2.76470588235294,28.8823529411765,0.176470588235294,0,0,0,4.76470588235294,17,0
00-0032775,Demarcus Robinson,2021,17,126,4,28,73,203,245,38,44,0,0,0,1.70588235294118,20,0.176470588235294,0,0,0,6.86470588235294,17,0
00-0032775,Demarcus Robinson,2022,17,126,4,28,73,203,245,38,44,0,0,0,2.94117647058824,29.8235294117647,0.176470588235294,0,0,0,10.5333333333333,9,0
00-0032775,Demarcus Robinson,2023,9,126,4,28,73,203,245,38,44,0.111111111111111,2.55555555555556,0,3.22222222222222,46.1111111111111,0.444444444444444,0,0,0,7.22105263157895,19,0
00-0032775,Demarcus Robinson,2024,19,126,4,28,73,203,245,38,44,0,0,0,1.84210526315789,31.6842105263158,0.368421052631579,0,0,0,5.15,16,0
00-0032778,Tajae Sharpe,2018,15,140,5,1,74,194,180,22,56,0.0666666666666667,1.06666666666667,0,1.73333333333333,21.0666666666667,0.133333333333333,0,0,0,5.21875,16,0
00-0032778,Tajae Sharpe,2019,16,140,5,1,74,194,180,22,56,0,0,0,1.625,20.9375,0.25,0,0,0,0,3,0
00-0032791,Jakeem Grant,2016,15,186,6,11,66,165,303,47,35,0.0666666666666667,0.0666666666666667,0,0,0,0,0.266666666666667,0,0,3.1,15,0
00-0032791,Jakeem Grant,2017,15,186,6,11,66,165,303,47,35,0.2,0.8,0,0.866666666666667,13.5333333333333,0.133333333333333,0.133333333333333,0,0,7.23,10,0
00-0032791,Jakeem Grant,2018,10,186,6,11,66,165,303,47,35,0.1,0.5,0,2.1,26.8,0.2,0,0,0,5.32222222222222,9,0
00-0032791,Jakeem Grant,2019,9,186,6,11,66,165,303,47,35,0.444444444444444,0.555555555555556,0.111111111111111,2.11111111111111,18.2222222222222,0,0,0,0,6.23571428571429,14,0
00-0032791,Jakeem Grant,2020,14,186,6,11,66,165,303,47,35,0.214285714285714,1.42857142857143,0,2.57142857142857,26.6428571428571,0.0714285714285714,0.0714285714285714,0,0,2.9,15,0
00-0032795,Cody Core,2016,7,199,6,24,75,205,278,44,38,0,0,0,2.42857142857143,28.5714285714286,0,0,0,0,0,7,0
00-0032795,Cody Core,2017,7,199,6,24,75,205,278,44,38,0,0,0,0,0,0,0,0,0,3.7,10,0
00-0032795,Cody Core,2018,10,199,6,24,75,205,278,44,38,0,0,0,1.3,16,0.1,0,0,0,0.828571428571429,7,0
00-0032881,Tommylee Lewis,2016,12,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.916666666666667,0,0.583333333333333,6.33333333333333,0,0.0833333333333333,0,0,1.7875,16,0
00-0032881,Tommylee Lewis,2017,16,NA,NA,NA,NA,NA,NA,NA,NA,0.1875,0.625,0,0.625,7.25,0.0625,0,0,0,1.55555555555556,9,0
00-0032881,Tommylee Lewis,2020,5,NA,NA,NA,NA,NA,NA,NA,NA,0.4,2.8,0,0.2,1,0,0,0,0,0.85,2,0
00-0032935,Johnny Holton,2016,13,NA,NA,NA,NA,NA,NA,NA,NA,0.461538461538462,3.30769230769231,0,0.153846153846154,2.61538461538462,0,0,0.0769230769230769,0.0769230769230769,3.2,14,0
00-0032935,Johnny Holton,2017,14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.642857142857143,15.5714285714286,0.214285714285714,0,0,0,0,1,0
00-0032951,Laquon Treadwell,2016,4,23,1,23,74,221,14,1,91,0,0,0,0.25,3.75,0,0,0,0,2.85714285714286,14,0
00-0032951,Laquon Treadwell,2017,14,23,1,23,74,221,14,1,91,0,0,0,1.42857142857143,14.2857142857143,0,0,0,0,4.74666666666667,15,0
00-0032951,Laquon Treadwell,2018,15,23,1,23,74,221,14,1,91,0,0,0,2.33333333333333,20.1333333333333,0.0666666666666667,0,0,0,3.34,10,0
00-0032951,Laquon Treadwell,2019,10,23,1,23,74,221,14,1,91,0,0,0,0.9,18.4,0.1,0,0,0,5.725,4,0
00-0032951,Laquon Treadwell,2020,4,23,1,23,74,221,14,1,91,0,0,0,1.5,12.25,0.5,0,0,0,6.86666666666667,12,0
00-0032951,Laquon Treadwell,2021,12,23,1,23,74,221,14,1,91,0,0,0,2.75,36.1666666666667,0.0833333333333333,0,0,0,3.4,3,0
00-0032959,Charone Peake,2016,12,241,7,20,74,209,117,13,68,0,0,0,1.58333333333333,15.5,0,0.0833333333333333,0,0,1.3,1,0
00-0032966,Corey Coleman,2016,10,15,1,15,71,194,20,3,90,0.2,1,0,3.3,41.3,0.3,0,0,0,7.27777777777778,9,0
00-0032966,Corey Coleman,2017,9,15,1,15,71,194,20,3,90,0,0,0,2.55555555555556,33.8888888888889,0.222222222222222,0,0,0,1.575,8,0
00-0032977,Rashard Higgins,2016,10,172,5,33,73,196,140,17,61,0,0,0,0.6,7.7,0,0,0,0,4.9,14,0
00-0032977,Rashard Higgins,2017,14,172,5,33,73,196,140,17,61,0.0714285714285714,0.285714285714286,0,1.92857142857143,22.2857142857143,0.142857142857143,0,0,0,9.09230769230769,13,0
00-0032977,Rashard Higgins,2018,13,172,5,33,73,196,140,17,61,0,0,0,3,44,0.307692307692308,0.0769230769230769,0,0,2.21428571428571,7,0
00-0032977,Rashard Higgins,2019,7,172,5,33,73,196,140,17,61,0,0,0,0.571428571428571,7.85714285714286,0.142857142857143,0,0,0,9.82142857142857,14,0
00-0032977,Rashard Higgins,2020,14,172,5,33,73,196,140,17,61,0,0,0,3.14285714285714,51.0714285714286,0.285714285714286,0.142857142857143,0,0,4.79166666666667,12,0
00-0032980,Marcus Johnson,2017,6,49,2,17,79,321,44,4,87,0,0,0,0.833333333333333,7.5,0,0,0,0,5.5,4,0
00-0032980,Marcus Johnson,2018,4,49,2,17,79,321,44,4,87,0.25,-0.5,0,1.5,25.5,0.25,0,0,0,7.0875,8,0
00-0032980,Marcus Johnson,2019,8,49,2,17,79,321,44,4,87,0,0,0,2.125,34.625,0.25,0,0,0,4.38888888888889,9,0
00-0032980,Marcus Johnson,2020,9,49,2,17,79,321,44,4,87,0,0,0,1.55555555555556,28.3333333333333,0,0,0,0,3.54285714285714,7,0
00-0032980,Marcus Johnson,2021,7,49,2,17,79,321,44,4,87,0.285714285714286,-0.285714285714286,0,1.28571428571429,22.8571428571429,0,0,0,0,2.16,10,0
00-0033006,Jaydon Mickens,2017,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,6.41666666666667,0.166666666666667,0.166666666666667,0,0,0,6,0
00-0033006,Jaydon Mickens,2018,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0
00-0033006,Jaydon Mickens,2020,14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,4.14285714285714,0,0,0,0,0.272727272727273,11,0
00-0033009,Tyler Boyd,2016,16,55,2,24,74,197,39,6,84,0.25,3.625,0,3.375,37.6875,0.0625,0,0,0,5.65,10,0
00-0033009,Tyler Boyd,2017,10,55,2,24,74,197,39,6,84,0,0,0,2.2,22.5,0.2,0,0,0,15.7928571428571,14,0
00-0033009,Tyler Boyd,2018,14,55,2,24,74,197,39,6,84,0.142857142857143,0.214285714285714,0,5.42857142857143,73.4285714285714,0.5,0.0714285714285714,0,0,13.93125,16,0
00-0033009,Tyler Boyd,2019,16,55,2,24,74,197,39,6,84,0.25,1.4375,0,5.625,65.375,0.3125,0,0,0,12.8426666666667,15,0
00-0033009,Tyler Boyd,2020,15,55,2,24,74,197,39,6,84,0.333333333333333,3.26666666666667,0,5.26666666666667,56.0666666666667,0.266666666666667,0,0,0,10.807,20,0
00-0033009,Tyler Boyd,2021,20,55,2,24,74,197,39,6,84,0.15,1.25,0,4.1,46.9,0.3,0.05,0,0,9.58,19,0
00-0033009,Tyler Boyd,2022,19,55,2,24,74,197,39,6,84,0,0,0,3.36842105263158,44.7894736842105,0.263157894736842,0,0,0,8.51764705882353,17,0
00-0033009,Tyler Boyd,2023,17,55,2,24,74,197,39,6,84,0.117647058823529,0.647058823529412,0,3.94117647058824,39.2352941176471,0.117647058823529,0,0,0,5.22,15,0
00-0033040,Tyreek Hill,2016,17,165,5,26,70,185,NA,65,30,1.58823529411765,16.7647058823529,0.176470588235294,3.82352941176471,36.4705882352941,0.352941176470588,0.117647058823529,0,0,16.39375,16,0
00-0033040,Tyreek Hill,2017,16,165,5,26,70,185,NA,65,30,1.125,4.5625,0,5.125,79.375,0.4375,0.125,0,0,20.2222222222222,18,0
00-0033040,Tyreek Hill,2018,18,165,5,26,70,185,NA,65,30,1.27777777777778,10.3888888888889,0.111111111111111,5.33333333333333,88.5,0.666666666666667,0.111111111111111,0,0,15.98,15,0
00-0033040,Tyreek Hill,2019,15,165,5,26,70,185,NA,65,30,0.666666666666667,2.26666666666667,0,5,71.5333333333333,0.6,0,0,0,21.6555555555556,18,0
00-0033040,Tyreek Hill,2020,18,165,5,26,70,185,NA,65,30,0.944444444444444,7.61111111111111,0.111111111111111,6.16666666666667,90.6111111111111,0.833333333333333,0,0,0,18.29,20,0
00-0033040,Tyreek Hill,2021,20,165,5,26,70,185,NA,65,30,0.5,4.7,0,6.7,76.2,0.6,0.05,0,0,19.8666666666667,18,0
00-0033040,Tyreek Hill,2022,18,165,5,26,70,185,NA,65,30,0.5,2.05555555555556,0.0555555555555556,7,98.8333333333333,0.388888888888889,0.0555555555555556,0,0,23.1529411764706,17,0
00-0033040,Tyreek Hill,2023,17,165,5,26,70,185,NA,65,30,0.352941176470588,0.882352941176471,0,7.29411764705882,109.470588235294,0.823529411764706,0,0,0,12.8352941176471,17,0
00-0033040,Tyreek Hill,2024,17,165,5,26,70,185,NA,65,30,0.470588235294118,3.11764705882353,0,4.76470588235294,56.4117647058824,0.352941176470588,0,0,0,13.375,4,0
00-0033060,Leonte Carroo,2016,5,86,3,23,72,211,67,10,78,0,0,0,0.6,5.8,0.2,0,0,0,3.475,4,0
00-0033060,Leonte Carroo,2017,4,86,3,23,72,211,67,10,78,0,0,0,1.75,17.25,0,0,0,0,3.76,5,0
00-0033069,Braxton Miller,2016,10,85,3,22,73,201,51,8,81,0.3,0,0,1.5,9.9,0.1,0,0,0,4.13,10,0
00-0033079,Ricardo Louis,2016,14,114,4,16,74,215,243,37,45,0,0,0,1.28571428571429,14.6428571428571,0,0.142857142857143,0,0,4.47857142857143,14,0
00-0033094,Marvin Hall,2017,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.333333333333333,10,0.166666666666667,0,0,0,2.20714285714286,14,0
00-0033094,Marvin Hall,2018,14,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,0,0,0.714285714285714,10.6428571428571,0.0714285714285714,0,0,0,5.68571428571429,7,0
